Date/Time	Conc 1	Conc 2	Conc 3	Conc 4	Conc 8	Total conc.	Transmission	Depth	Temp. Sample	Comment
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	
8/23/2021 9:36:55 AM	27.73	11.50	11.48	8.38	3.61	59.09	65.45	0.35	--	
8/23/2021 9:36:58 AM	26.30	10.48	10.03	10.29	3.97	57.10	64.38	0.35	--	
8/23/2021 9:37:01 AM	30.44	10.08	7.36	11.44	3.59	59.31	66.81	0.36	--	
8/23/2021 9:37:04 AM	24.94	11.93	15.23	6.45	3.20	58.56	65.57	0.37	--	
8/23/2021 9:37:07 AM	25.99	12.18	12.74	6.65	3.67	57.57	65.97	0.36	--	
8/23/2021 9:37:11 AM	28.55	9.71	7.98	10.80	3.76	57.04	66.42	0.37	--	
8/23/2021 9:37:14 AM	26.18	11.95	12.04	7.55	3.66	57.72	66.97	0.37	--	
8/23/2021 9:37:17 AM	28.44	11.63	12.97	7.21	3.21	60.25	68.13	0.37	--	
8/23/2021 9:37:20 AM	29.50	8.58	7.84	13.41	3.55	59.31	66.13	0.38	--	
8/23/2021 9:37:24 AM	29.84	10.12	7.28	11.62	3.78	58.87	67.15	0.36	--	
8/23/2021 9:37:27 AM	24.90	11.97	13.11	7.76	3.67	57.75	63.14	0.35	--	
8/23/2021 9:37:30 AM	31.88	10.35	7.71	10.26	3.48	60.20	69.22	0.35	--	
8/23/2021 9:37:34 AM	28.94	9.27	9.41	10.58	3.44	58.20	70.80	0.34	--	
8/23/2021 9:37:37 AM	28.96	12.26	9.78	6.94	3.68	57.93	66.71	0.35	--	
8/23/2021 9:37:40 AM	28.90	10.10	8.29	10.66	3.49	57.95	66.01	0.38	--	
8/23/2021 9:37:43 AM	26.49	12.08	12.22	7.06	3.60	57.85	65.99	0.36	--	
8/23/2021 9:37:47 AM	30.45	10.86	9.13	8.57	3.52	59.01	66.43	0.35	--	
8/23/2021 9:37:50 AM	25.53	12.11	13.73	6.34	3.24	57.70	62.19	0.37	--	
8/23/2021 9:37:53 AM	29.01	12.27	10.61	7.79	3.41	59.68	63.03	0.39	--	
8/23/2021 9:37:56 AM	26.59	10.80	12.17	7.85	3.56	57.42	60.95	0.36	--	
8/23/2021 9:38:00 AM	27.39	8.30	6.26	13.39	3.74	55.35	65.32	0.37	--	
8/23/2021 9:38:03 AM	20.95	12.31	13.56	7.65	4.17	54.47	63.98	0.38	--	
8/23/2021 9:38:06 AM	29.34	11.31	7.04	10.06	3.48	57.75	67.90	0.60	--	
8/23/2021 9:38:09 AM	28.57	10.84	9.69	9.50	3.54	58.60	63.97	0.79	--	
8/23/2021 9:38:13 AM	28.57	11.14	10.52	8.66	3.49	58.89	67.69	0.75	--	
8/23/2021 9:38:16 AM	27.19	11.67	12.79	7.81	3.75	59.46	68.02	0.72	--	
8/23/2021 9:38:19 AM	30.03	10.90	10.55	9.35	3.50	60.82	65.10	0.75	--	
8/23/2021 9:38:22 AM	28.77	10.80	11.14	9.41	3.46	60.12	65.69	0.77	--	
8/23/2021 9:38:26 AM	29.46	9.47	6.90	11.76	3.50	57.59	65.11	0.99	--	
8/23/2021 9:38:29 AM	29.23	10.00	7.75	10.91	3.49	57.87	64.08	1.03	--	
8/23/2021 9:38:32 AM	28.61	10.50	8.48	10.76	3.45	58.35	64.54	1.00	--	
8/23/2021 9:38:36 AM	29.67	10.73	8.26	10.15	3.28	58.82	64.30	1.00	--	
8/23/2021 9:38:39 AM	29.23	9.87	7.53	11.82	3.47	58.45	64.30	1.02	--	
8/23/2021 9:38:42 AM	29.32	10.10	7.44	11.59	3.48	58.44	65.29	1.02	--	
8/23/2021 9:38:45 AM	29.96	10.82	9.02	10.05	3.35	59.85	62.52	1.02	--	
8/23/2021 9:38:49 AM	29.43	10.02	8.18	11.46	3.36	59.10	65.53	1.01	--	
8/23/2021 9:38:52 AM	30.08	10.15	8.32	10.82	3.25	59.36	63.47	1.01	--	
8/23/2021 9:38:55 AM	32.02	9.92	8.23	10.49	3.02	60.67	60.46	1.01	--	
8/23/2021 9:38:58 AM	29.58	10.16	9.18	9.81	3.20	58.73	60.33	0.99	--	
8/23/2021 9:39:02 AM	29.25	9.72	7.90	11.28	3.27	58.14	60.68	0.99	--	
8/23/2021 9:39:05 AM	27.26	10.86	10.85	9.13	3.25	58.10	64.57	0.99	--	
8/23/2021 9:39:08 AM	30.99	10.06	7.49	10.68	3.29	59.22	62.60	1.02	--	
8/23/2021 9:39:11 AM	28.66	10.09	8.93	10.30	3.44	57.98	62.02	1.02	--	
8/23/2021 9:39:15 AM	30.79	10.42	8.28	9.88	3.23	59.37	63.68	1.02	--	
8/23/2021 9:39:18 AM	30.25	10.10	8.43	10.53	3.09	59.30	61.33	1.02	--	
8/23/2021 9:39:21 AM	27.65	10.86	10.78	8.85	3.29	58.14	64.11	1.02	--	
8/23/2021 9:39:25 AM	30.52	10.36	9.07	9.61	3.12	59.56	62.98	1.01	--	
8/23/2021 9:39:28 AM	30.34	10.11	7.96	10.77	3.14	59.18	62.99	1.01	--	
8/23/2021 9:39:31 AM	28.64	9.85	8.51	10.90	3.39	57.89	62.53	1.02	--	
8/23/2021 9:39:34 AM	30.33	9.94	7.72	10.88	3.27	58.87	63.13	1.02	--	
8/23/2021 9:39:38 AM	28.85	10.01	8.76	10.63	3.01	58.25	61.72	0.74	--	
8/23/2021 9:39:41 AM	28.08	9.54	7.54	12.27	3.47	57.44	66.04	0.74	--	
8/23/2021 9:39:44 AM	30.50	9.76	7.83	11.58	3.32	59.68	67.38	0.75	--	
8/23/2021 9:39:47 AM	31.53	10.48	8.43	10.24	3.20	60.68	63.03	0.75	--	
8/23/2021 9:39:51 AM	28.87	10.45	10.77	9.58	3.16	59.68	66.32	0.74	--	
8/23/2021 9:39:54 AM	29.98	9.27	7.38	12.12	3.26	58.75	66.40	0.59	--	
8/23/2021 9:39:57 AM	30.52	11.52	10.97	8.83	3.09	61.85	65.54	0.37	--	
8/23/2021 9:40:00 AM	32.46	9.69	7.31	12.39	3.37	61.85	68.92	0.35	--	
8/23/2021 9:40:04 AM	32.70	9.89	7.80	12.55	3.02	62.94	65.39	0.35	--	
8/23/2021 9:40:07 AM	36.08	9.63	4.57	12.58	3.21	62.86	66.81	0.35	--	
8/23/2021 9:40:10 AM	33.03	10.89	8.06	10.57	2.96	62.56	65.80	0.35	--	
8/23/2021 9:40:13 AM	29.58	11.56	11.50	8.93	2.91	61.57	63.16	0.35	--	
8/23/2021 9:40:17 AM	31.96	9.78	8.65	10.22	2.92	60.62	67.48	0.35	--	
8/23/2021 9:40:20 AM	30.36	9.69	8.12	11.74	3.03	59.91	64.80	0.36	--	
8/23/2021 9:40:23 AM	30.86	10.51	8.60	9.61	3.21	59.58	69.06	0.36	--	
8/23/2021 9:40:26 AM	28.81	7.54	4.11	15.86	3.73	56.32	69.85	0.34	--	
8/23/2021 9:40:30 AM	28.88	10.65	11.53	8.22	3.10	59.29	63.45	0.33	--	
8/23/2021 9:40:33 AM	30.74	9.53	5.35	12.88	3.37	58.50	64.17	0.36	--	
8/23/2021 9:40:36 AM	31.40	10.57	8.97	9.42	3.10	60.36	66.33	0.37	--	
8/23/2021 9:40:40 AM	30.78	11.05	8.84	9.46	3.08	60.13	66.72	0.37	--	
8/23/2021 9:40:43 AM	30.99	9.81	7.41	10.97	3.23	59.19	63.92	0.36	--	
8/23/2021 9:40:46 AM	30.43	9.10	7.22	12.13	3.12	58.89	65.72	0.36	--	
8/23/2021 9:40:49 AM	30.87	9.50	8.41	11.90	3.20	60.68	67.27	0.33	--	
8/23/2021 9:40:53 AM	29.32	11.66	11.56	8.16	2.87	60.69	65.77	0.34	--	
8/23/2021 9:40:56 AM	27.82	10.65	11.76	9.27	2.90	59.50	67.25	0.34	--	
8/23/2021 9:40:59 AM	26.65	10.69	11.60	9.32	2.93	58.26	66.00	0.34	--	
8/23/2021 9:41:02 AM	26.24	8.23	5.71	11.48	2.96	51.66	63.00	0.31	--	
8/23/2021 9:41:06 AM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.01	--	
8/23/2021 9:41:09 AM	0.03	0.00	0.00	0.00	0.04	0.03	100.00	0.01	--	
8/23/2021 9:41:12 AM	0.00	0.50	0.00	0.75	0.12	1.25	100.00	0.01	--	
8/23/2021 9:41:16 AM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.01	--	
8/23/2021 9:41:19 AM	0.00	0.97	0.35	0.00	0.01	1.32	100.00	0.01	--	
8/23/2021 9:41:22 AM	0.00	0.00	0.00	0.38	0.00	0.38	97.38	0.01	--	
8/23/2021 9:41:25 AM	0.00	0.47	0.00	0.32	0.00	0.79	95.11	0.00	--	
8/23/2021 10:01:58 AM	0.00	0.00	0.47	0.00	0.45	0.47	100.00	0.02	--	
8/23/2021 10:02:01 AM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.03	--	
8/23/2021 10:02:05 AM	0.00	1.05	0.00	0.00	0.00	1.05	100.00	0.03	--	
8/23/2021 10:02:08 AM	0.57	0.00	0.00	0.00	0.00	0.57	93.41	0.03	--	
8/23/2021 10:02:11 AM	0.00	0.00	0.64	0.00	0.30	0.64	100.00	0.03	--	
8/23/2021 10:02:15 AM	7.80	0.00	4.56	3.97	0.40	16.33	81.70	0.10	--	
8/23/2021 10:02:18 AM	32.95	10.46	9.07	12.58	4.10	65.05	84.78	0.37	--	
8/23/2021 10:02:21 AM	35.72	10.86	9.15	10.46	3.72	66.18	84.24	0.38	--	
8/23/2021 10:02:24 AM	31.41	12.16	10.13	9.65	3.92	63.35	84.23	0.38	--	
8/23/2021 10:02:28 AM	35.71	12.98	8.74	7.98	3.72	65.41	87.18	0.38	--	
8/23/2021 10:02:31 AM	31.44	13.59	12.75	5.32	4.01	63.11	92.60	0.38	--	
8/23/2021 10:02:34 AM	30.48	10.74	9.41	10.53	4.27	61.16	88.95	0.39	--	
8/23/2021 10:02:37 AM	32.31	11.05	5.78	14.09	4.07	63.24	87.08	0.38	--	
8/23/2021 10:02:41 AM	31.43	11.46	7.26	12.07	4.09	62.21	83.77	0.39	--	
8/23/2021 10:02:44 AM	33.36	10.30	5.63	13.24	4.26	62.53	87.21	0.41	--	
8/23/2021 10:02:47 AM	32.76	11.03	3.90	14.55	4.04	62.23	92.91	0.41	--	
8/23/2021 10:02:51 AM	32.18	12.17	11.83	8.20	3.62	64.38	82.99	0.40	--	
8/23/2021 10:02:54 AM	37.48	9.25	2.77	14.68	3.93	64.18	90.82	0.40	--	
8/23/2021 10:02:57 AM	36.91	9.70	1.14	16.14	4.37	63.89	85.46	0.40	--	
8/23/2021 10:03:00 AM	32.31	14.24	15.21	4.20	3.24	65.96	91.79	0.40	--	
8/23/2021 10:03:04 AM	37.07	11.22	5.32	12.16	3.58	65.77	86.42	0.41	--	
8/23/2021 10:03:07 AM	32.67	12.22	7.86	10.58	3.85	63.33	83.61	0.41	--	
8/23/2021 10:03:10 AM	34.00	10.20	6.87	11.49	3.97	62.57	91.77	0.41	--	
8/23/2021 10:03:13 AM	39.73	11.50	3.43	11.84	3.82	66.51	87.84	0.41	--	
8/23/2021 10:03:17 AM	29.86	14.09	13.49	6.56	3.94	64.01	87.07	0.42	--	
8/23/2021 10:03:20 AM	36.02	11.06	6.84	10.57	3.64	64.49	93.44	0.41	--	
8/23/2021 10:03:23 AM	33.76	9.78	3.38	15.64	4.25	62.55	90.10	0.59	--	
8/23/2021 10:03:26 AM	31.94	11.46	11.07	8.71	3.69	63.19	84.73	0.75	--	
8/23/2021 10:03:30 AM	33.98	11.15	7.70	11.12	3.87	63.95	86.54	0.78	--	
8/23/2021 10:03:33 AM	33.00	10.90	7.69	12.24	3.88	63.83	83.86	0.75	--	
8/23/2021 10:03:36 AM	34.05	11.86	8.59	10.06	3.82	64.55	87.31	0.75	--	
8/23/2021 10:03:40 AM	33.39	11.36	8.95	10.11	3.88	63.81	85.04	0.94	--	
8/23/2021 10:03:43 AM	31.06	11.34	9.74	10.33	3.98	62.47	86.95	1.02	--	
8/23/2021 10:03:46 AM	32.55	11.65	9.50	9.95	3.77	63.64	84.17	1.05	--	
8/23/2021 10:03:49 AM	31.15	10.28	7.20	12.63	4.14	61.26	85.26	1.03	--	
8/23/2021 10:03:53 AM	32.51	10.70	9.22	10.20	3.70	62.62	85.96	1.03	--	
8/23/2021 10:03:56 AM	32.14	10.54	8.55	11.15	3.93	62.38	85.88	1.03	--	
8/23/2021 10:03:59 AM	31.89	11.15	9.95	9.50	3.80	62.49	88.92	1.01	--	
8/23/2021 10:04:02 AM	31.60	11.15	9.30	9.65	3.99	61.70	86.48	1.00	--	
8/23/2021 10:04:06 AM	32.18	10.84	7.73	10.96	3.98	61.71	88.46	0.98	--	
8/23/2021 10:04:09 AM	31.58	10.97	8.32	10.59	3.88	61.47	84.43	0.98	--	
8/23/2021 10:04:12 AM	31.98	10.05	6.42	12.31	3.85	60.76	85.43	0.99	--	
8/23/2021 10:04:16 AM	30.85	10.87	9.10	9.85	3.90	60.66	87.97	0.98	--	
8/23/2021 10:04:19 AM	29.58	10.35	8.20	11.66	3.84	59.79	84.92	0.97	--	
8/23/2021 10:04:22 AM	29.32	12.17	10.74	8.22	3.87	60.45	86.42	0.96	--	
8/23/2021 10:04:25 AM	29.73	11.99	9.65	9.37	3.96	60.74	85.36	0.96	--	
8/23/2021 10:04:29 AM	30.59	11.25	9.61	9.65	3.80	61.11	87.14	0.97	--	
8/23/2021 10:04:32 AM	32.39	11.58	7.48	10.17	3.69	61.62	85.24	0.96	--	
8/23/2021 10:04:35 AM	30.39	11.35	8.44	10.38	3.76	60.56	86.99	0.95	--	
8/23/2021 10:04:38 AM	29.92	11.75	10.81	9.04	3.62	61.52	86.05	0.97	--	
8/23/2021 10:04:42 AM	28.96	11.88	10.79	9.11	3.63	60.74	85.31	0.78	--	
8/23/2021 10:04:45 AM	32.92	12.31	8.51	8.67	3.72	62.42	91.33	0.73	--	
8/23/2021 10:04:48 AM	31.52	11.65	9.35	9.15	3.66	61.68	86.13	0.74	--	
8/23/2021 10:04:51 AM	31.82	10.48	4.90	13.17	4.12	60.37	87.78	0.73	--	
8/23/2021 10:04:55 AM	31.15	11.18	8.86	10.05	3.84	61.24	85.51	0.69	--	
8/23/2021 10:04:58 AM	32.32	11.99	11.64	9.52	3.77	65.48	86.04	0.38	--	
8/23/2021 10:05:01 AM	33.96	10.90	9.44	10.88	3.99	65.18	80.81	0.42	--	
8/23/2021 10:05:04 AM	32.25	10.09	9.77	11.53	3.86	63.64	83.89	0.42	--	
8/23/2021 10:05:08 AM	30.55	9.39	8.07	14.54	3.99	62.54	82.75	0.41	--	
8/23/2021 10:05:11 AM	35.67	11.69	8.23	10.07	3.65	65.67	82.19	0.41	--	
8/23/2021 10:05:14 AM	31.26	10.92	8.19	11.54	4.01	61.92	86.74	0.42	--	
8/23/2021 10:05:18 AM	36.41	9.61	4.62	13.22	3.80	63.87	86.11	0.41	--	
8/23/2021 10:05:21 AM	29.22	10.31	9.09	11.63	3.83	60.25	84.59	0.42	--	
8/23/2021 10:05:24 AM	31.87	10.60	8.45	12.35	3.68	63.27	83.81	0.42	--	
8/23/2021 10:05:27 AM	35.06	10.73	6.58	12.31	3.25	64.68	88.18	0.44	--	
8/23/2021 10:05:31 AM	36.62	9.65	4.11	13.01	3.77	63.39	90.84	0.44	--	
8/23/2021 10:05:34 AM	30.90	14.73	14.02	4.08	3.79	63.73	82.44	0.43	--	
8/23/2021 10:05:37 AM	36.26	9.81	3.41	13.26	3.76	62.73	84.33	0.41	--	
8/23/2021 10:05:41 AM	27.73	10.55	9.00	12.11	3.95	59.40	89.39	0.41	--	
8/23/2021 10:05:44 AM	28.72	11.94	11.52	8.93	3.92	61.11	89.59	0.39	--	
8/23/2021 10:05:47 AM	31.51	11.23	9.71	9.84	3.71	62.29	82.94	0.39	--	
8/23/2021 10:05:50 AM	30.89	8.86	7.27	14.78	3.81	61.80	87.82	0.40	--	
8/23/2021 10:05:54 AM	33.88	11.62	5.60	12.70	4.10	63.80	86.90	0.41	--	
8/23/2021 10:05:57 AM	17.78	3.63	0.00	9.39	2.45	30.80	87.02	0.17	--	
8/23/2021 10:06:00 AM	0.00	0.00	0.00	0.00	0.00	0.00	94.20	0.03	--	
8/23/2021 10:06:03 AM	0.00	0.00	0.00	0.00	0.00	0.00	98.61	0.04	--	
8/23/2021 10:06:07 AM	0.00	0.18	0.00	0.00	0.00	0.18	96.69	0.04	--	
8/23/2021 10:06:10 AM	0.58	0.00	0.00	0.00	0.00	0.58	97.05	0.04	--	
8/23/2021 10:06:13 AM	0.00	0.35	0.00	0.00	0.00	0.35	98.72	0.04	--	
8/23/2021 10:37:26 AM	22.96	10.29	7.64	8.90	3.37	49.78	94.40	0.42	--	
8/23/2021 10:37:29 AM	29.18	9.23	1.51	9.69	4.06	49.62	75.63	0.40	--	
8/23/2021 10:37:33 AM	23.04	11.92	10.23	6.59	3.81	51.77	92.57	0.40	--	
8/23/2021 10:37:36 AM	29.89	13.91	10.51	4.39	3.03	58.69	94.76	0.39	--	
8/23/2021 10:37:39 AM	28.16	6.95	0.00	17.64	3.92	52.75	83.72	0.37	--	
8/23/2021 10:37:42 AM	31.89	7.80	0.00	14.42	3.37	54.12	83.14	0.38	--	
8/23/2021 10:37:46 AM	25.10	13.79	11.30	3.81	3.43	54.00	88.35	0.38	--	
8/23/2021 10:37:49 AM	20.84	10.27	7.22	10.78	4.00	49.12	87.53	0.37	--	
8/23/2021 10:37:52 AM	31.04	9.40	0.92	11.42	3.74	52.78	96.11	0.37	--	
8/23/2021 10:37:55 AM	25.00	13.38	12.88	2.41	3.63	53.68	84.09	0.37	--	
8/23/2021 10:37:59 AM	24.86	11.37	8.47	7.59	3.45	52.29	95.95	0.36	--	
8/23/2021 10:38:02 AM	30.77	8.89	1.92	12.05	3.91	53.64	94.01	0.36	--	
8/23/2021 10:38:05 AM	28.35	11.05	6.09	9.05	3.79	54.53	90.72	0.36	--	
8/23/2021 10:38:09 AM	25.00	12.10	11.85	5.98	3.68	54.92	90.49	0.63	--	
8/23/2021 10:38:12 AM	27.45	10.37	9.20	9.20	3.66	56.22	88.52	0.80	--	
8/23/2021 10:38:15 AM	27.05	10.78	9.10	8.86	3.85	55.79	88.86	0.79	--	
8/23/2021 10:38:18 AM	26.17	11.12	10.23	7.43	3.75	54.95	89.91	0.80	--	
8/23/2021 10:38:22 AM	25.81	10.70	8.45	8.51	3.77	53.47	88.53	0.79	--	
8/23/2021 10:38:25 AM	25.73	10.78	9.22	8.52	3.61	54.26	89.30	0.99	--	
8/23/2021 10:38:28 AM	25.72	11.06	9.70	8.02	3.62	54.50	88.77	1.08	--	
8/23/2021 10:38:31 AM	26.27	11.55	10.31	7.08	3.56	55.22	87.70	1.08	--	
8/23/2021 10:38:35 AM	25.77	11.03	10.31	7.73	3.62	54.84	88.76	1.10	--	
8/23/2021 10:38:38 AM	24.84	11.26	10.43	7.68	3.70	54.20	88.08	1.09	--	
8/23/2021 10:38:41 AM	26.92	11.35	9.71	7.70	3.64	55.68	89.23	1.09	--	
8/23/2021 10:38:45 AM	25.55	11.37	10.25	7.76	3.63	54.93	89.47	1.10	--	
8/23/2021 10:38:48 AM	26.43	11.38	10.50	7.28	3.59	55.59	87.63	1.12	--	
8/23/2021 10:38:51 AM	26.11	11.22	9.78	7.83	3.64	54.94	87.83	1.11	--	
8/23/2021 10:38:54 AM	27.61	10.73	8.88	8.27	3.60	55.49	87.84	1.12	--	
8/23/2021 10:38:58 AM	26.41	10.91	9.69	8.07	3.59	55.08	90.79	1.08	--	
8/23/2021 10:39:01 AM	26.30	11.26	9.59	7.56	3.54	54.71	88.94	1.04	--	
8/23/2021 10:39:04 AM	25.76	10.90	8.24	8.62	3.75	53.51	89.05	1.04	--	
8/23/2021 10:39:07 AM	25.82	11.44	10.38	7.14	3.49	54.77	90.06	1.01	--	
8/23/2021 10:39:11 AM	25.99	11.05	8.65	8.62	3.71	54.31	88.87	1.38	--	
8/23/2021 10:39:14 AM	26.71	10.97	9.03	8.38	3.63	55.10	88.08	1.52	--	
8/23/2021 10:39:17 AM	27.20	10.78	8.99	8.51	3.56	55.48	88.70	1.52	--	
8/23/2021 10:39:21 AM	24.84	11.07	10.04	7.90	3.68	53.84	88.37	1.52	--	
8/23/2021 10:39:24 AM	28.24	10.89	7.83	8.66	3.62	55.63	88.53	1.53	--	
8/23/2021 10:39:27 AM	26.52	11.16	9.30	7.84	3.57	54.81	87.18	1.54	--	
8/23/2021 10:39:30 AM	25.79	11.36	9.52	7.65	3.69	54.33	89.72	1.50	--	
8/23/2021 10:39:34 AM	26.28	11.97	10.85	6.33	3.53	55.44	88.75	1.50	--	
8/23/2021 10:39:37 AM	26.13	11.16	9.33	8.35	3.51	54.97	87.03	1.48	--	
8/23/2021 10:39:40 AM	26.46	11.27	8.75	7.98	3.66	54.46	87.97	1.50	--	
8/23/2021 10:39:43 AM	26.29	11.52	9.87	7.57	3.59	55.25	89.16	1.53	--	
8/23/2021 10:39:47 AM	26.20	11.19	9.48	7.73	3.61	54.60	87.28	1.55	--	
8/23/2021 10:39:50 AM	25.39	11.64	9.97	7.54	3.64	54.54	89.16	1.54	--	
8/23/2021 10:39:53 AM	25.81	10.90	9.36	8.35	3.74	54.42	87.61	1.55	--	
8/23/2021 10:39:57 AM	26.38	10.98	8.78	8.43	3.74	54.57	88.09	1.56	--	
8/23/2021 10:40:00 AM	26.24	10.83	8.51	8.51	3.60	54.08	87.23	1.87	--	
8/23/2021 10:40:03 AM	27.13	10.69	8.22	8.73	3.56	54.77	88.36	1.99	--	
8/23/2021 10:40:06 AM	26.14	11.01	9.29	7.88	3.69	54.32	87.08	2.00	--	
8/23/2021 10:40:10 AM	26.85	11.29	9.70	7.27	3.53	55.11	87.55	2.01	--	
8/23/2021 10:40:13 AM	26.18	11.15	9.67	7.58	3.55	54.58	87.35	2.01	--	
8/23/2021 10:40:16 AM	26.46	10.71	8.58	8.59	3.69	54.35	87.38	2.00	--	
8/23/2021 10:40:19 AM	27.28	11.12	8.73	8.14	3.59	55.26	87.60	2.00	--	
8/23/2021 10:40:23 AM	25.95	11.46	9.70	7.40	3.63	54.52	88.19	2.01	--	
8/23/2021 10:40:26 AM	25.51	11.72	10.72	6.64	3.52	54.60	87.91	1.98	--	
8/23/2021 10:40:29 AM	26.56	11.39	9.14	7.72	3.59	54.80	86.99	1.98	--	
8/23/2021 10:40:32 AM	25.75	11.48	10.21	7.15	3.53	54.58	87.66	1.98	--	
8/23/2021 10:40:36 AM	26.05	11.29	9.74	7.61	3.62	54.69	86.51	1.98	--	
8/23/2021 10:40:39 AM	26.15	11.99	10.74	6.43	3.52	55.31	86.09	1.98	--	
8/23/2021 10:40:42 AM	26.36	11.44	10.00	7.31	3.51	55.11	86.77	1.99	--	
8/23/2021 10:40:46 AM	26.42	11.04	8.87	8.11	3.60	54.44	87.08	1.98	--	
8/23/2021 10:40:49 AM	26.00	11.86	11.01	6.47	3.51	55.35	87.63	1.99	--	
8/23/2021 10:40:52 AM	25.01	10.89	9.62	8.22	3.62	53.74	87.69	1.64	--	
8/23/2021 10:40:55 AM	27.06	11.38	9.13	7.92	3.59	55.50	86.84	1.54	--	
8/23/2021 10:40:59 AM	26.40	11.29	10.13	7.76	3.55	55.58	87.23	1.55	--	
8/23/2021 10:41:02 AM	27.26	10.87	9.03	8.43	3.59	55.58	87.71	1.55	--	
8/23/2021 10:41:05 AM	25.85	11.39	10.54	7.28	3.59	55.07	88.63	1.54	--	
8/23/2021 10:41:08 AM	26.89	10.94	9.29	8.39	3.65	55.51	87.89	1.54	--	
8/23/2021 10:41:12 AM	27.02	11.14	9.32	7.70	3.49	55.18	88.92	1.54	--	
8/23/2021 10:41:15 AM	25.07	11.35	10.01	7.13	3.70	53.56	89.00	1.53	--	
8/23/2021 10:41:18 AM	25.98	10.96	9.30	7.66	3.63	53.90	88.74	1.54	--	
8/23/2021 10:41:21 AM	25.48	11.16	9.40	7.57	3.61	53.61	88.51	1.55	--	
8/23/2021 10:41:25 AM	25.56	10.92	9.19	8.02	3.67	53.69	87.11	1.57	--	
8/23/2021 10:41:28 AM	25.94	11.14	9.26	7.71	3.65	54.05	87.10	1.58	--	
8/23/2021 10:41:31 AM	26.44	10.86	8.78	8.39	3.52	54.48	88.20	1.45	--	
8/23/2021 10:41:35 AM	26.17	10.40	8.31	9.17	3.65	54.07	89.31	1.07	--	
8/23/2021 10:41:38 AM	25.84	11.27	8.31	7.90	3.57	53.33	87.65	1.01	--	
8/23/2021 10:41:41 AM	26.56	11.40	9.07	7.79	3.56	54.82	88.96	1.06	--	
8/23/2021 10:41:44 AM	24.76	11.96	11.49	6.35	3.61	54.57	89.40	1.04	--	
8/23/2021 10:41:48 AM	26.04	10.90	8.77	8.37	3.70	54.07	88.84	1.05	--	
8/23/2021 10:41:51 AM	27.66	11.42	9.47	7.29	3.41	55.84	87.97	1.06	--	
8/23/2021 10:41:54 AM	25.96	11.71	9.68	7.54	3.44	54.88	88.90	1.06	--	
8/23/2021 10:41:57 AM	26.09	11.09	9.19	7.95	3.78	54.31	91.16	1.08	--	
8/23/2021 10:42:01 AM	23.37	12.87	12.91	4.62	3.55	53.78	89.31	1.08	--	
8/23/2021 10:42:04 AM	27.81	11.64	7.74	7.35	3.76	54.54	91.71	1.08	--	
8/23/2021 10:42:07 AM	27.96	10.00	6.90	9.48	3.61	54.34	89.15	1.09	--	
8/23/2021 10:42:10 AM	24.72	11.14	8.92	7.98	3.88	52.76	91.64	1.06	--	
8/23/2021 10:42:14 AM	22.80	11.60	11.80	5.85	3.88	52.04	90.01	1.01	--	
8/23/2021 10:42:17 AM	23.18	12.60	13.01	5.36	3.52	54.16	88.88	1.00	--	
8/23/2021 10:42:20 AM	30.14	11.56	8.05	6.29	3.29	56.05	92.53	0.77	--	
8/23/2021 10:42:24 AM	23.32	13.55	11.45	4.85	3.38	53.18	86.48	0.71	--	
8/23/2021 10:42:27 AM	25.22	13.25	11.93	3.93	3.60	54.32	88.31	0.72	--	
8/23/2021 10:42:30 AM	27.55	11.26	10.82	5.95	3.26	55.59	89.25	0.47	--	
8/23/2021 10:42:33 AM	26.63	12.06	11.43	6.37	3.50	56.49	87.28	0.40	--	
8/23/2021 10:42:37 AM	27.00	9.98	4.82	11.37	3.75	53.17	89.20	0.41	--	
8/23/2021 10:42:40 AM	27.02	9.71	3.32	12.33	4.21	52.37	88.01	0.40	--	
8/23/2021 10:42:43 AM	24.24	11.91	11.53	6.96	3.48	54.65	84.22	0.40	--	
8/23/2021 10:42:46 AM	24.07	11.35	10.29	7.20	3.61	52.90	91.92	0.39	--	
8/23/2021 10:42:50 AM	25.62	7.86	7.32	11.07	3.86	51.87	87.31	0.40	--	
8/23/2021 10:42:53 AM	23.66	12.12	11.31	5.94	3.84	53.03	87.81	0.40	--	
8/23/2021 10:42:56 AM	26.27	9.18	5.21	11.84	3.75	52.50	86.50	0.40	--	
8/23/2021 10:42:59 AM	30.32	9.18	5.70	9.92	3.38	55.11	86.38	0.39	--	
8/23/2021 10:43:03 AM	33.85	10.73	4.66	10.15	2.92	59.40	92.35	0.41	--	
8/23/2021 10:43:06 AM	26.91	10.94	7.65	7.93	3.93	53.43	90.54	0.41	--	
8/23/2021 10:43:09 AM	12.79	6.74	5.36	5.85	2.51	30.74	84.95	0.24	--	
8/23/2021 10:43:13 AM	0.96	1.04	0.00	0.60	0.00	2.61	86.07	0.05	--	
8/23/2021 10:43:16 AM	0.22	1.06	0.00	0.00	0.00	1.28	96.94	0.05	--	
8/23/2021 10:43:19 AM	0.00	1.03	0.00	0.00	0.00	1.03	97.37	0.05	--	
