site,date_time,discharge,note
4198000,9/9/2019 11:15,134,cubic feet per second
4198000,9/9/2019 11:30,134,cubic feet per second
4198000,9/9/2019 11:45,134,cubic feet per second
4198000,9/9/2019 12:00,134,cubic feet per second
4198000,9/9/2019 12:15,134,cubic feet per second
4198000,9/9/2019 12:30,134,cubic feet per second
4198000,9/9/2019 12:45,134,cubic feet per second
4198000,9/9/2019 13:00,134,cubic feet per second
4198000,9/9/2019 13:15,134,cubic feet per second
4198000,9/9/2019 13:30,134,cubic feet per second
4198000,9/9/2019 13:45,134,cubic feet per second
4198000,9/9/2019 14:00,134,cubic feet per second
4198000,9/9/2019 14:15,134,cubic feet per second
4198000,9/9/2019 14:30,134,cubic feet per second
4198000,9/9/2019 14:45,134,cubic feet per second
4198000,9/9/2019 15:00,134,cubic feet per second
4198000,9/9/2019 15:15,134,cubic feet per second
4198000,9/9/2019 15:30,134,cubic feet per second
4198000,9/9/2019 15:45,134,cubic feet per second
4198000,9/9/2019 16:00,134,cubic feet per second
4198000,9/9/2019 16:15,128,cubic feet per second
4198000,9/9/2019 16:30,128,cubic feet per second
4198000,9/9/2019 16:45,128,cubic feet per second
4198000,9/9/2019 17:00,128,cubic feet per second
4198000,9/9/2019 17:15,128,cubic feet per second
4198000,9/9/2019 17:30,128,cubic feet per second
4198000,9/9/2019 17:45,128,cubic feet per second
4198000,9/9/2019 18:00,128,cubic feet per second
4198000,9/9/2019 18:15,128,cubic feet per second
4198000,9/9/2019 18:30,128,cubic feet per second
4198000,9/9/2019 18:45,128,cubic feet per second
4198000,9/9/2019 19:00,128,cubic feet per second
4198000,9/9/2019 19:15,128,cubic feet per second
4198000,9/9/2019 19:30,128,cubic feet per second
4198000,9/9/2019 19:45,128,cubic feet per second
4198000,9/9/2019 20:00,128,cubic feet per second
4198000,9/9/2019 20:15,128,cubic feet per second
4198000,9/9/2019 20:30,128,cubic feet per second
4198000,9/9/2019 20:45,128,cubic feet per second
4198000,9/9/2019 21:00,128,cubic feet per second
4198000,9/9/2019 21:15,128,cubic feet per second
4198000,9/9/2019 21:30,128,cubic feet per second
4198000,9/9/2019 21:45,128,cubic feet per second
4198000,9/9/2019 22:00,128,cubic feet per second
4198000,9/9/2019 22:15,128,cubic feet per second
4198000,9/9/2019 22:30,128,cubic feet per second
4198000,9/9/2019 22:45,128,cubic feet per second
4198000,9/9/2019 23:00,128,cubic feet per second
4198000,9/9/2019 23:15,128,cubic feet per second
4198000,9/9/2019 23:30,128,cubic feet per second
4198000,9/9/2019 23:45,128,cubic feet per second
4198000,9/10/2019 0:00,128,cubic feet per second
4198000,9/10/2019 0:15,128,cubic feet per second
4198000,9/10/2019 0:30,128,cubic feet per second
4198000,9/10/2019 0:45,122,cubic feet per second
4198000,9/10/2019 1:00,122,cubic feet per second
4198000,9/10/2019 1:15,122,cubic feet per second
4198000,9/10/2019 1:30,122,cubic feet per second
4198000,9/10/2019 1:45,122,cubic feet per second
4198000,9/10/2019 2:00,122,cubic feet per second
4198000,9/10/2019 2:15,122,cubic feet per second
4198000,9/10/2019 2:30,122,cubic feet per second
4198000,9/10/2019 2:45,122,cubic feet per second
4198000,9/10/2019 3:00,122,cubic feet per second
4198000,9/10/2019 3:15,122,cubic feet per second
4198000,9/10/2019 3:30,122,cubic feet per second
4198000,9/10/2019 3:45,122,cubic feet per second
4198000,9/10/2019 4:00,122,cubic feet per second
4198000,9/10/2019 4:15,122,cubic feet per second
4198000,9/10/2019 4:30,122,cubic feet per second
4198000,9/10/2019 4:45,122,cubic feet per second
4198000,9/10/2019 5:00,122,cubic feet per second
4198000,9/10/2019 5:15,122,cubic feet per second
4198000,9/10/2019 5:30,122,cubic feet per second
4198000,9/10/2019 5:45,122,cubic feet per second
4198000,9/10/2019 6:00,122,cubic feet per second
4198000,9/10/2019 6:15,122,cubic feet per second
4198000,9/10/2019 6:30,122,cubic feet per second
4198000,9/10/2019 6:45,122,cubic feet per second
4198000,9/10/2019 7:00,122,cubic feet per second
4198000,9/10/2019 7:15,122,cubic feet per second
4198000,9/10/2019 7:30,122,cubic feet per second
4198000,9/10/2019 7:45,122,cubic feet per second
4198000,9/10/2019 8:00,117,cubic feet per second
4198000,9/10/2019 8:15,117,cubic feet per second
4198000,9/10/2019 8:30,117,cubic feet per second
4198000,9/10/2019 8:45,117,cubic feet per second
4198000,9/10/2019 9:00,117,cubic feet per second
4198000,9/10/2019 9:15,117,cubic feet per second
4198000,9/10/2019 9:30,117,cubic feet per second
4198000,9/10/2019 9:45,117,cubic feet per second
4198000,9/10/2019 10:00,117,cubic feet per second
4198000,9/10/2019 10:15,117,cubic feet per second
4198000,9/10/2019 10:30,117,cubic feet per second
4198000,9/10/2019 10:45,117,cubic feet per second
4198000,9/10/2019 11:00,117,cubic feet per second
4198000,9/10/2019 11:15,117,cubic feet per second
4198000,9/10/2019 11:30,117,cubic feet per second
4198000,9/10/2019 11:45,117,cubic feet per second
4198000,9/10/2019 12:00,117,cubic feet per second
4198000,9/10/2019 12:15,117,cubic feet per second
4198000,9/10/2019 12:30,117,cubic feet per second
4198000,9/10/2019 12:45,117,cubic feet per second
4198000,9/10/2019 13:00,117,cubic feet per second
4198000,9/10/2019 13:15,117,cubic feet per second
4198000,9/10/2019 13:30,117,cubic feet per second
4198000,9/10/2019 13:45,117,cubic feet per second
4198000,9/10/2019 14:00,117,cubic feet per second
4198000,9/10/2019 14:15,117,cubic feet per second
4198000,9/10/2019 14:30,117,cubic feet per second
4198000,9/10/2019 14:45,117,cubic feet per second
4198000,9/10/2019 15:00,117,cubic feet per second
4198000,9/10/2019 15:15,117,cubic feet per second
4198000,9/10/2019 15:30,117,cubic feet per second
4198000,9/10/2019 15:45,117,cubic feet per second
4198000,9/10/2019 16:00,117,cubic feet per second
4198000,9/10/2019 16:15,117,cubic feet per second
4198000,9/10/2019 16:30,117,cubic feet per second
4198000,9/10/2019 16:45,117,cubic feet per second
4198000,9/10/2019 17:00,117,cubic feet per second
4198000,9/10/2019 17:15,111,cubic feet per second
4198000,9/10/2019 17:30,111,cubic feet per second
4198000,9/10/2019 17:45,111,cubic feet per second
4198000,9/10/2019 18:00,111,cubic feet per second
4198000,9/10/2019 18:15,111,cubic feet per second
4198000,9/10/2019 18:30,111,cubic feet per second
4198000,9/10/2019 18:45,111,cubic feet per second
4198000,9/10/2019 19:00,111,cubic feet per second
4198000,9/10/2019 19:15,111,cubic feet per second
4198000,9/10/2019 19:30,111,cubic feet per second
4198000,9/10/2019 19:45,111,cubic feet per second
4198000,9/10/2019 20:00,111,cubic feet per second
4198000,9/10/2019 20:15,111,cubic feet per second
4198000,9/10/2019 20:30,111,cubic feet per second
4198000,9/10/2019 20:45,111,cubic feet per second
4198000,9/10/2019 21:00,111,cubic feet per second
4198000,9/10/2019 21:15,107,cubic feet per second
4198000,9/10/2019 21:30,107,cubic feet per second
4198000,9/10/2019 21:45,107,cubic feet per second
4198000,9/10/2019 22:00,107,cubic feet per second
4198000,9/10/2019 22:15,107,cubic feet per second
4198000,9/10/2019 22:30,107,cubic feet per second
4198000,9/10/2019 22:45,107,cubic feet per second
4198000,9/10/2019 23:00,107,cubic feet per second
4198000,9/10/2019 23:15,107,cubic feet per second
4198000,9/10/2019 23:30,107,cubic feet per second
4198000,9/10/2019 23:45,107,cubic feet per second
4198000,9/11/2019 0:00,107,cubic feet per second
4198000,9/11/2019 0:15,107,cubic feet per second
4198000,9/11/2019 0:30,107,cubic feet per second
4198000,9/11/2019 0:45,107,cubic feet per second
4198000,9/11/2019 1:00,107,cubic feet per second
4198000,9/11/2019 1:15,107,cubic feet per second
4198000,9/11/2019 1:30,107,cubic feet per second
4198000,9/11/2019 1:45,107,cubic feet per second
4198000,9/11/2019 2:00,107,cubic feet per second
4198000,9/11/2019 2:15,107,cubic feet per second
4198000,9/11/2019 2:30,107,cubic feet per second
4198000,9/11/2019 2:45,107,cubic feet per second
4198000,9/11/2019 3:00,107,cubic feet per second
4198000,9/11/2019 3:15,107,cubic feet per second
4198000,9/11/2019 3:30,107,cubic feet per second
4198000,9/11/2019 3:45,107,cubic feet per second
4198000,9/11/2019 4:00,107,cubic feet per second
4198000,9/11/2019 4:15,107,cubic feet per second
4198000,9/11/2019 4:30,107,cubic feet per second
4198000,9/11/2019 4:45,107,cubic feet per second
4198000,9/11/2019 5:00,107,cubic feet per second
4198000,9/11/2019 5:15,107,cubic feet per second
4198000,9/11/2019 5:30,107,cubic feet per second
4198000,9/11/2019 5:45,107,cubic feet per second
4198000,9/11/2019 6:00,107,cubic feet per second
4198000,9/11/2019 6:15,107,cubic feet per second
4198000,9/11/2019 6:30,107,cubic feet per second
4198000,9/11/2019 6:45,107,cubic feet per second
4198000,9/11/2019 7:00,107,cubic feet per second
4198000,9/11/2019 7:15,107,cubic feet per second
4198000,9/11/2019 7:30,107,cubic feet per second
4198000,9/11/2019 7:45,107,cubic feet per second
4198000,9/11/2019 8:00,107,cubic feet per second
4198000,9/11/2019 8:15,107,cubic feet per second
4198000,9/11/2019 8:30,107,cubic feet per second
4198000,9/11/2019 8:45,107,cubic feet per second
4198000,9/11/2019 9:00,107,cubic feet per second
4198000,9/11/2019 9:15,107,cubic feet per second
4198000,9/11/2019 9:30,107,cubic feet per second
4198000,9/11/2019 9:45,107,cubic feet per second
4198000,9/11/2019 10:00,107,cubic feet per second
4198000,9/11/2019 10:15,107,cubic feet per second
4198000,9/11/2019 10:30,107,cubic feet per second
4198000,9/11/2019 10:45,107,cubic feet per second
4198000,9/11/2019 11:00,107,cubic feet per second
4198000,9/11/2019 11:15,107,cubic feet per second
4198000,9/11/2019 11:30,107,cubic feet per second
4198000,9/11/2019 11:45,107,cubic feet per second
4198000,9/11/2019 12:00,102,cubic feet per second
4198000,9/11/2019 12:15,102,cubic feet per second
4198000,9/11/2019 12:30,102,cubic feet per second
4198000,9/11/2019 12:45,102,cubic feet per second
4198000,9/11/2019 13:00,102,cubic feet per second
4198000,9/11/2019 13:15,102,cubic feet per second
4198000,9/11/2019 13:30,102,cubic feet per second
4198000,9/11/2019 13:45,102,cubic feet per second
4198000,9/11/2019 14:00,102,cubic feet per second
4198000,9/11/2019 14:15,102,cubic feet per second
4198000,9/11/2019 14:30,102,cubic feet per second
4198000,9/11/2019 14:45,102,cubic feet per second
4198000,9/11/2019 15:00,102,cubic feet per second
4198000,9/11/2019 15:15,102,cubic feet per second
4198000,9/11/2019 15:30,102,cubic feet per second
4198000,9/11/2019 15:45,102,cubic feet per second
4198000,9/11/2019 16:00,102,cubic feet per second
4198000,9/11/2019 16:15,102,cubic feet per second
4198000,9/11/2019 16:30,102,cubic feet per second
4198000,9/11/2019 16:45,102,cubic feet per second
4198000,9/11/2019 17:00,102,cubic feet per second
4198000,9/11/2019 17:15,102,cubic feet per second
4198000,9/11/2019 17:30,102,cubic feet per second
4198000,9/11/2019 17:45,102,cubic feet per second
4198000,9/11/2019 18:00,102,cubic feet per second
4198000,9/11/2019 18:15,102,cubic feet per second
4198000,9/11/2019 18:30,102,cubic feet per second
4198000,9/11/2019 18:45,102,cubic feet per second
4198000,9/11/2019 19:00,102,cubic feet per second
4198000,9/11/2019 19:15,102,cubic feet per second
4198000,9/11/2019 19:30,102,cubic feet per second
4198000,9/11/2019 19:45,102,cubic feet per second
4198000,9/11/2019 20:00,102,cubic feet per second
4198000,9/11/2019 20:15,102,cubic feet per second
4198000,9/11/2019 20:30,102,cubic feet per second
4198000,9/11/2019 20:45,102,cubic feet per second
4198000,9/11/2019 21:00,102,cubic feet per second
4198000,9/11/2019 21:15,102,cubic feet per second
4198000,9/11/2019 21:30,102,cubic feet per second
4198000,9/11/2019 21:45,102,cubic feet per second
4198000,9/11/2019 22:00,102,cubic feet per second
4198000,9/11/2019 22:15,102,cubic feet per second
4198000,9/11/2019 22:30,102,cubic feet per second
4198000,9/11/2019 22:45,102,cubic feet per second
4198000,9/11/2019 23:00,102,cubic feet per second
4198000,9/11/2019 23:15,102,cubic feet per second
4198000,9/11/2019 23:30,102,cubic feet per second
4198000,9/11/2019 23:45,102,cubic feet per second
4198000,9/12/2019 0:00,102,cubic feet per second
4198000,9/12/2019 0:15,102,cubic feet per second
4198000,9/12/2019 0:30,102,cubic feet per second
4198000,9/12/2019 0:45,102,cubic feet per second
4198000,9/12/2019 1:00,102,cubic feet per second
4198000,9/12/2019 1:15,102,cubic feet per second
4198000,9/12/2019 1:30,102,cubic feet per second
4198000,9/12/2019 1:45,102,cubic feet per second
4198000,9/12/2019 2:00,102,cubic feet per second
4198000,9/12/2019 2:15,102,cubic feet per second
4198000,9/12/2019 2:30,102,cubic feet per second
4198000,9/12/2019 2:45,102,cubic feet per second
4198000,9/12/2019 3:00,102,cubic feet per second
4198000,9/12/2019 3:15,102,cubic feet per second
4198000,9/12/2019 3:30,102,cubic feet per second
4198000,9/12/2019 3:45,102,cubic feet per second
4198000,9/12/2019 4:00,102,cubic feet per second
4198000,9/12/2019 4:15,102,cubic feet per second
4198000,9/12/2019 4:30,102,cubic feet per second
4198000,9/12/2019 4:45,102,cubic feet per second
4198000,9/12/2019 5:00,102,cubic feet per second
4198000,9/12/2019 5:15,102,cubic feet per second
4198000,9/12/2019 5:30,102,cubic feet per second
4198000,9/12/2019 5:45,102,cubic feet per second
4198000,9/12/2019 6:00,102,cubic feet per second
4198000,9/12/2019 6:15,97.9,cubic feet per second
4198000,9/12/2019 6:30,97.9,cubic feet per second
4198000,9/12/2019 6:45,97.9,cubic feet per second
4198000,9/12/2019 7:00,97.9,cubic feet per second
4198000,9/12/2019 7:15,97.9,cubic feet per second
4198000,9/12/2019 7:30,97.9,cubic feet per second
4198000,9/12/2019 7:45,97.9,cubic feet per second
4198000,9/12/2019 8:00,97.9,cubic feet per second
4198000,9/12/2019 8:15,97.9,cubic feet per second
4198000,9/12/2019 8:30,97.9,cubic feet per second
4198000,9/12/2019 8:45,97.9,cubic feet per second
4198000,9/12/2019 9:00,97.9,cubic feet per second
4198000,9/12/2019 9:15,97.9,cubic feet per second
4198000,9/12/2019 9:30,97.9,cubic feet per second
4198000,9/12/2019 9:45,97.9,cubic feet per second
4198000,9/12/2019 10:00,97.9,cubic feet per second
4198000,9/12/2019 10:15,97.8,cubic feet per second
4198000,9/12/2019 10:30,97.8,cubic feet per second
4198000,9/12/2019 10:45,97.8,cubic feet per second
4198000,9/12/2019 11:00,97.8,cubic feet per second
4198000,9/12/2019 11:15,97.8,cubic feet per second
4198000,9/12/2019 11:30,97.8,cubic feet per second
4198000,9/12/2019 11:45,97.8,cubic feet per second
4198000,9/12/2019 12:00,97.8,cubic feet per second
4198000,9/12/2019 12:15,97.8,cubic feet per second
4198000,9/12/2019 12:30,93.7,cubic feet per second
4198000,9/12/2019 12:45,93.7,cubic feet per second
4198000,9/12/2019 13:00,93.7,cubic feet per second
4198000,9/12/2019 13:15,93.7,cubic feet per second
4198000,9/12/2019 13:30,93.7,cubic feet per second
4198000,9/12/2019 13:45,93.7,cubic feet per second
4198000,9/12/2019 14:00,93.7,cubic feet per second
4198000,9/12/2019 14:15,93.7,cubic feet per second
4198000,9/12/2019 14:30,93.7,cubic feet per second
4198000,9/12/2019 14:45,93.7,cubic feet per second
4198000,9/12/2019 15:00,93.7,cubic feet per second
4198000,9/12/2019 15:15,93.7,cubic feet per second
4198000,9/12/2019 15:30,93.7,cubic feet per second
4198000,9/12/2019 15:45,93.7,cubic feet per second
4198000,9/12/2019 16:00,93.7,cubic feet per second
4198000,9/12/2019 16:15,93.7,cubic feet per second
4198000,9/12/2019 16:30,93.7,cubic feet per second
4198000,9/12/2019 16:45,93.7,cubic feet per second
4198000,9/12/2019 17:00,93.7,cubic feet per second
4198000,9/12/2019 17:15,93.7,cubic feet per second
4198000,9/12/2019 17:30,93.7,cubic feet per second
4198000,9/12/2019 17:45,93.7,cubic feet per second
4198000,9/12/2019 18:00,93.7,cubic feet per second
4198000,9/12/2019 18:15,93.7,cubic feet per second
4198000,9/12/2019 18:30,93.7,cubic feet per second
4198000,9/12/2019 18:45,93.7,cubic feet per second
4198000,9/12/2019 19:00,93.7,cubic feet per second
4198000,9/12/2019 19:15,93.7,cubic feet per second
4198000,9/12/2019 19:30,93.7,cubic feet per second
4198000,9/12/2019 19:45,93.7,cubic feet per second
4198000,9/12/2019 20:00,93.7,cubic feet per second
4198000,9/12/2019 20:15,93.7,cubic feet per second
4198000,9/12/2019 20:30,93.7,cubic feet per second
4198000,9/12/2019 20:45,93.7,cubic feet per second
4198000,9/12/2019 21:00,93.7,cubic feet per second
4198000,9/12/2019 21:15,93.7,cubic feet per second
4198000,9/12/2019 21:30,93.7,cubic feet per second
4198000,9/12/2019 21:45,93.7,cubic feet per second
4198000,9/12/2019 22:00,93.7,cubic feet per second
4198000,9/12/2019 22:15,93.7,cubic feet per second
4198000,9/12/2019 22:30,93.7,cubic feet per second
4198000,9/12/2019 22:45,93.7,cubic feet per second
4198000,9/12/2019 23:00,93.7,cubic feet per second
4198000,9/12/2019 23:15,89.7,cubic feet per second
4198000,9/12/2019 23:30,89.7,cubic feet per second
4198000,9/12/2019 23:45,89.7,cubic feet per second
4198000,9/13/2019 0:00,89.7,cubic feet per second
4198000,9/13/2019 0:15,89.7,cubic feet per second
4198000,9/13/2019 0:30,89.7,cubic feet per second
4198000,9/13/2019 0:45,89.7,cubic feet per second
4198000,9/13/2019 1:00,89.7,cubic feet per second
4198000,9/13/2019 1:15,89.7,cubic feet per second
4198000,9/13/2019 1:30,89.7,cubic feet per second
4198000,9/13/2019 1:45,89.7,cubic feet per second
4198000,9/13/2019 2:00,89.7,cubic feet per second
4198000,9/13/2019 2:15,89.7,cubic feet per second
4198000,9/13/2019 2:30,89.7,cubic feet per second
4198000,9/13/2019 2:45,89.7,cubic feet per second
4198000,9/13/2019 3:00,89.7,cubic feet per second
4198000,9/13/2019 3:15,89.7,cubic feet per second
4198000,9/13/2019 3:30,89.7,cubic feet per second
4198000,9/13/2019 3:45,89.7,cubic feet per second
4198000,9/13/2019 4:00,89.7,cubic feet per second
4198000,9/13/2019 4:15,89.7,cubic feet per second
4198000,9/13/2019 4:30,89.7,cubic feet per second
4198000,9/13/2019 4:45,89.7,cubic feet per second
4198000,9/13/2019 5:00,89.7,cubic feet per second
4198000,9/13/2019 5:15,89.7,cubic feet per second
4198000,9/13/2019 5:30,89.7,cubic feet per second
4198000,9/13/2019 5:45,89.7,cubic feet per second
4198000,9/13/2019 6:00,89.7,cubic feet per second
4198000,9/13/2019 6:15,89.7,cubic feet per second
4198000,9/13/2019 6:30,89.7,cubic feet per second
4198000,9/13/2019 6:45,89.7,cubic feet per second
4198000,9/13/2019 7:00,89.7,cubic feet per second
4198000,9/13/2019 7:15,89.7,cubic feet per second
4198000,9/13/2019 7:30,85.8,cubic feet per second
4198000,9/13/2019 7:45,85.8,cubic feet per second
4198000,9/13/2019 8:00,85.8,cubic feet per second
4198000,9/13/2019 8:15,85.8,cubic feet per second
4198000,9/13/2019 8:30,85.8,cubic feet per second
4198000,9/13/2019 8:45,85.8,cubic feet per second
4198000,9/13/2019 9:00,85.8,cubic feet per second
4198000,9/13/2019 9:15,85.8,cubic feet per second
4198000,9/13/2019 9:30,85.8,cubic feet per second
4198000,9/13/2019 9:45,85.8,cubic feet per second
4198000,9/13/2019 10:00,85.8,cubic feet per second
4198000,9/13/2019 10:15,85.8,cubic feet per second
4198000,9/13/2019 10:30,85.8,cubic feet per second
4198000,9/13/2019 10:45,85.8,cubic feet per second
4198000,9/13/2019 11:00,85.8,cubic feet per second
4198000,9/13/2019 11:15,85.8,cubic feet per second
4198000,9/13/2019 11:30,85.8,cubic feet per second
4198000,9/13/2019 11:45,85.8,cubic feet per second
4198000,9/13/2019 12:00,85.8,cubic feet per second
4198000,9/13/2019 12:15,85.8,cubic feet per second
4198000,9/13/2019 12:30,85.8,cubic feet per second
4198000,9/13/2019 12:45,85.8,cubic feet per second
4198000,9/13/2019 13:00,85.8,cubic feet per second
4198000,9/13/2019 13:15,85.8,cubic feet per second
4198000,9/13/2019 13:30,85.8,cubic feet per second
4198000,9/13/2019 13:45,85.8,cubic feet per second
4198000,9/13/2019 14:00,85.8,cubic feet per second
4198000,9/13/2019 14:15,85.8,cubic feet per second
4198000,9/13/2019 14:30,85.8,cubic feet per second
4198000,9/13/2019 14:45,85.8,cubic feet per second
4198000,9/13/2019 15:00,85.8,cubic feet per second
4198000,9/13/2019 15:15,85.8,cubic feet per second
4198000,9/13/2019 15:30,85.8,cubic feet per second
4198000,9/13/2019 15:45,85.8,cubic feet per second
4198000,9/13/2019 16:00,85.8,cubic feet per second
4198000,9/13/2019 16:15,85.8,cubic feet per second
4198000,9/13/2019 16:30,85.8,cubic feet per second
4198000,9/13/2019 16:45,81.4,cubic feet per second
4198000,9/13/2019 17:00,81.4,cubic feet per second
4198000,9/13/2019 17:15,81.4,cubic feet per second
4198000,9/13/2019 17:30,81.4,cubic feet per second
4198000,9/13/2019 17:45,81.4,cubic feet per second
4198000,9/13/2019 18:00,81.4,cubic feet per second
4198000,9/13/2019 18:15,81.4,cubic feet per second
4198000,9/13/2019 18:30,81.4,cubic feet per second
4198000,9/13/2019 18:45,85.8,cubic feet per second
4198000,9/13/2019 19:00,85.8,cubic feet per second
4198000,9/13/2019 19:15,85.8,cubic feet per second
4198000,9/13/2019 19:30,85.8,cubic feet per second
4198000,9/13/2019 19:45,85.8,cubic feet per second
4198000,9/13/2019 20:00,85.8,cubic feet per second
4198000,9/13/2019 20:15,85.8,cubic feet per second
4198000,9/13/2019 20:30,85.8,cubic feet per second
4198000,9/13/2019 20:45,85.8,cubic feet per second
4198000,9/13/2019 21:00,85.8,cubic feet per second
4198000,9/13/2019 21:15,85.8,cubic feet per second
4198000,9/13/2019 21:30,85.8,cubic feet per second
4198000,9/13/2019 21:45,85.8,cubic feet per second
4198000,9/13/2019 22:00,85.8,cubic feet per second
4198000,9/13/2019 22:15,85.8,cubic feet per second
4198000,9/13/2019 22:30,85.8,cubic feet per second
4198000,9/13/2019 22:45,81.4,cubic feet per second
4198000,9/13/2019 23:00,81.4,cubic feet per second
4198000,9/13/2019 23:15,81.4,cubic feet per second
4198000,9/13/2019 23:30,81.4,cubic feet per second
4198000,9/13/2019 23:45,81.4,cubic feet per second
4198000,9/14/2019 0:00,81.4,cubic feet per second
4198000,9/14/2019 0:15,81.4,cubic feet per second
4198000,9/14/2019 0:30,81.4,cubic feet per second
4198000,9/14/2019 0:45,81.4,cubic feet per second
4198000,9/14/2019 1:00,81.4,cubic feet per second
4198000,9/14/2019 1:15,81.4,cubic feet per second
4198000,9/14/2019 1:30,81.4,cubic feet per second
4198000,9/14/2019 1:45,81.4,cubic feet per second
4198000,9/14/2019 2:00,81.4,cubic feet per second
4198000,9/14/2019 2:15,81.4,cubic feet per second
4198000,9/14/2019 2:30,81.4,cubic feet per second
4198000,9/14/2019 2:45,81.4,cubic feet per second
4198000,9/14/2019 3:00,81.4,cubic feet per second
4198000,9/14/2019 3:15,81.4,cubic feet per second
4198000,9/14/2019 3:30,81.4,cubic feet per second
4198000,9/14/2019 3:45,81.4,cubic feet per second
4198000,9/14/2019 4:00,81.4,cubic feet per second
4198000,9/14/2019 4:15,81.4,cubic feet per second
4198000,9/14/2019 4:30,81.4,cubic feet per second
4198000,9/14/2019 4:45,81.4,cubic feet per second
4198000,9/14/2019 5:00,81.4,cubic feet per second
4198000,9/14/2019 5:15,81.4,cubic feet per second
4198000,9/14/2019 5:30,81.4,cubic feet per second
4198000,9/14/2019 5:45,81.4,cubic feet per second
4198000,9/14/2019 6:00,81.4,cubic feet per second
4198000,9/14/2019 6:15,81.4,cubic feet per second
4198000,9/14/2019 6:30,81.4,cubic feet per second
4198000,9/14/2019 6:45,81.4,cubic feet per second
4198000,9/14/2019 7:00,81.4,cubic feet per second
4198000,9/14/2019 7:15,81.4,cubic feet per second
4198000,9/14/2019 7:30,81.4,cubic feet per second
4198000,9/14/2019 7:45,81.4,cubic feet per second
4198000,9/14/2019 8:00,81.4,cubic feet per second
4198000,9/14/2019 8:15,81.4,cubic feet per second
4198000,9/14/2019 8:30,81.4,cubic feet per second
4198000,9/14/2019 8:45,81.4,cubic feet per second
4198000,9/14/2019 9:00,81.4,cubic feet per second
4198000,9/14/2019 9:15,81.4,cubic feet per second
4198000,9/14/2019 9:30,81.4,cubic feet per second
4198000,9/14/2019 9:45,81.4,cubic feet per second
4198000,9/14/2019 10:00,81.4,cubic feet per second
4198000,9/14/2019 10:15,81.4,cubic feet per second
4198000,9/14/2019 10:30,81.4,cubic feet per second
4198000,9/14/2019 10:45,81.4,cubic feet per second
4198000,9/14/2019 11:00,81.4,cubic feet per second
4198000,9/14/2019 11:15,81.4,cubic feet per second
4198000,9/14/2019 11:30,81.4,cubic feet per second
4198000,9/14/2019 11:45,81.4,cubic feet per second
4198000,9/14/2019 12:00,81.4,cubic feet per second
4198000,9/14/2019 12:15,81.4,cubic feet per second
4198000,9/14/2019 12:30,81.4,cubic feet per second
4198000,9/14/2019 12:45,81.4,cubic feet per second
4198000,9/14/2019 13:00,81.4,cubic feet per second
4198000,9/14/2019 13:15,81.4,cubic feet per second
4198000,9/14/2019 13:30,81.4,cubic feet per second
4198000,9/14/2019 13:45,81.4,cubic feet per second
4198000,9/14/2019 14:00,81.4,cubic feet per second
4198000,9/14/2019 14:15,81.4,cubic feet per second
4198000,9/14/2019 14:30,81.4,cubic feet per second
4198000,9/14/2019 14:45,81.4,cubic feet per second
4198000,9/14/2019 15:00,81.4,cubic feet per second
4198000,9/14/2019 15:15,81.4,cubic feet per second
4198000,9/14/2019 15:30,81.4,cubic feet per second
4198000,9/14/2019 15:45,81.4,cubic feet per second
4198000,9/14/2019 16:00,81.4,cubic feet per second
4198000,9/14/2019 16:15,81.4,cubic feet per second
4198000,9/14/2019 16:30,81.4,cubic feet per second
4198000,9/14/2019 16:45,81.4,cubic feet per second
4198000,9/14/2019 17:00,81.4,cubic feet per second
4198000,9/14/2019 17:15,81.4,cubic feet per second
4198000,9/14/2019 17:30,81.4,cubic feet per second
4198000,9/14/2019 17:45,81.4,cubic feet per second
4198000,9/14/2019 18:00,81.4,cubic feet per second
4198000,9/14/2019 18:15,81.4,cubic feet per second
4198000,9/14/2019 18:30,81.4,cubic feet per second
4198000,9/14/2019 18:45,81.4,cubic feet per second
4198000,9/14/2019 19:00,81.4,cubic feet per second
4198000,9/14/2019 19:15,81.4,cubic feet per second
4198000,9/14/2019 19:30,81.4,cubic feet per second
4198000,9/14/2019 19:45,81.4,cubic feet per second
4198000,9/14/2019 20:00,81.4,cubic feet per second
4198000,9/14/2019 20:15,81.4,cubic feet per second
4198000,9/14/2019 20:30,81.4,cubic feet per second
4198000,9/14/2019 20:45,81.4,cubic feet per second
4198000,9/14/2019 21:00,81.4,cubic feet per second
4198000,9/14/2019 21:15,81.4,cubic feet per second
4198000,9/14/2019 21:30,81.4,cubic feet per second
4198000,9/14/2019 21:45,81.4,cubic feet per second
4198000,9/14/2019 22:00,81.4,cubic feet per second
4198000,9/14/2019 22:15,81.4,cubic feet per second
4198000,9/14/2019 22:30,81.4,cubic feet per second
4198000,9/14/2019 22:45,81.4,cubic feet per second
4198000,9/14/2019 23:00,81.4,cubic feet per second
4198000,9/14/2019 23:15,81.4,cubic feet per second
4198000,9/14/2019 23:30,81.4,cubic feet per second
4198000,9/14/2019 23:45,81.4,cubic feet per second
4198000,9/15/2019 0:00,81.4,cubic feet per second
4198000,9/15/2019 0:15,81.4,cubic feet per second
4198000,9/15/2019 0:30,81.4,cubic feet per second
4198000,9/15/2019 0:45,81.4,cubic feet per second
4198000,9/15/2019 1:00,81.4,cubic feet per second
4198000,9/15/2019 1:15,81.4,cubic feet per second
